source_id,title,curated_239_member,raw_body_present,verbatim_present,fact_sheet_present,summary_present,strict_complete_committed_git,raw_body_paths,verbatim_paths,fact_sheet_paths,summary_paths,canon_promoted
68f385eb-cc2c-832c-ae15-9ed19a4394ea,Sessione pratica numerologia,False,False,False,False,False,False,,,,,False
68f385eb-3210-832c-a7f4-e06ecbc290ac,Struttura Modulo 5,False,False,False,False,False,False,,,,,False
68f385eb-0bf8-832c-944e-e35d08f53d13,Devis rénovation cuisine véranda,False,False,False,False,False,False,,,,,False
68f385ea-e174-832c-9e78-0fe99e439526,Rituale dell’Abbondanza Creativa,False,False,False,False,False,False,,,,,False
68f385ea-d7c4-832c-a4eb-e05c02e66ab1,Devis piscine simplifié,False,False,False,False,False,False,,,,,False
68f385ea-cfc4-832c-b0e4-0c7a16ebda71,Masterclass Abbondanza Spirale,False,False,False,False,False,False,,,,,False
68f385ea-bf30-832c-a128-e05165041f25,Chat sul 5,False,False,False,False,False,False,,,,,False
68f385ea-a854-832c-a06c-8fa34fc26c3c,Face and Clothes Swap,False,False,False,False,False,False,,,,,False
68f385ea-9524-832c-8cb8-aa1880e09df3,Design Poster Request,False,False,False,False,False,False,,,,,False
68f385ea-7428-832c-8bf8-ba5aeb2b9432,IBAN a BIC/SWIFT,False,False,False,False,False,False,,,,,False
68f385ea-5de0-832c-a8db-33d53762ce2b,Marketing per Spirale Abbondanza,False,False,False,False,False,False,,,,,False
68f385ea-4564-832c-b594-55b49c5de77b,Home Assistant iOS Apps,False,False,False,False,False,False,,,,,False
68f385e9-f6f8-832c-8ae0-d801e1db9b80,Conversazione chiara e diretta,False,False,False,False,False,False,,,,,False
68f385e9-e9b0-832c-ba60-eecc62e72875,Castrazione maltesino 11 mesi,False,False,False,False,False,False,,,,,False
68f385e9-e8e8-832c-821d-2037c29a7494,Ammollo riso basmati integrale,False,False,False,False,False,False,,,,,False
68f385e9-d510-832c-aea8-1a6846e8bc52,Masterclass L'era abbondanza,False,False,False,False,False,False,,,,,False
68f385e9-b57c-832c-bc44-726073ed1255,Turbulent paint variation,False,False,False,False,False,False,,,,,False
68f385e9-9b84-832c-b553-57af3efd8273,SeaArt AI Features,False,False,False,False,False,False,,,,,False
68f385e9-4ad0-832c-91a3-5776f2b28b4f,Adobe AI Motion Projects,False,False,False,False,False,False,,,,,False
68f385e9-111c-832c-8264-a199b9dccaea,Gestire i confini professionali,False,False,False,False,False,False,,,,,False
68f385e8-e9c8-832c-a86c-17a685e31026,Difficoltà a rispondere,False,False,False,False,False,False,,,,,False
68f385e8-c378-832c-84f7-a7926d8a34fb,Couleur de la résine,False,False,False,False,False,False,,,,,False
68f385e8-bf74-832c-856d-9663e63b3ab7,School ID Request,False,False,False,False,False,False,,,,,False
68f385e8-8fb8-832c-aac7-fbf5bb2c31f3,Meditazione Digiuno Gratitudine Demetra,False,False,False,False,False,False,,,,,False
68f385e8-7310-832c-8337-f55cd255e79b,Compatibilità numerologica coppia,False,False,False,False,False,False,,,,,False
68f385e8-1a30-832c-b94b-3f75a9bc6fa6,Calcolo Sfide Numerologiche,False,False,False,False,False,False,,,,,False
68f385e7-bbdc-832c-bf34-2204dbfcab2c,Lilith in Scorpione Energia Universale,False,False,False,False,False,False,,,,,False
68f385e7-bb80-832c-8fbc-da7f35c4ca0c,Huion Driver Mac,False,False,False,False,False,False,,,,,False
68f385e7-baa4-832c-aded-d14dbe85de73,Contes de Victor Hugo,False,False,False,False,False,False,,,,,False
68f385e7-9d8c-832c-888d-5471f9c697df,Lilith in Scorpione 2025,False,False,False,False,False,False,,,,,False
68f385e7-9324-832c-bdbc-efe287471f30,Granions Duab Italia,False,False,False,False,False,False,,,,,False
68f385e7-8570-832c-809c-a69190ff0fb9,Cerchio di Abbondanza,False,False,False,False,False,False,,,,,False
68f385e7-453c-832c-a7b4-3398ecd3288f,Organizzazione Seminario Spirito Purissimo,False,False,False,False,False,False,,,,,False
68f385e7-150c-832c-b8ca-df58a0d2af16,Fissante acrilico spray consigli,False,False,False,False,False,False,,,,,False
68f385e7-13f8-832c-b0a0-35f4d58440c8,Ho'oponopono Meditazione Supporto,False,False,False,False,False,False,,,,,False
68f385e5-e4c8-832c-9457-aa7eb5462f7e,AI Evolution Infographic,False,False,False,False,False,False,,,,,False
68f385e5-de04-832c-a10c-d64becb2c8f4,Cura rose eterne,False,False,False,False,False,False,,,,,False
68f385e5-d8a0-832c-829f-91c5d8bf8c12,AI Evolution Infographic,False,False,False,False,False,False,,,,,False
68f385e5-d7b4-832c-96e1-238517d66374,AI Evolution Infographic,False,False,False,False,False,False,,,,,False
68f385e5-a8fc-832c-8a84-5d3f4c5e53c9,New chat,False,False,False,False,False,False,,,,,False
68f385e5-89d8-832c-9d65-e0e93c7dd351,Internet Speed Test Tools,False,False,False,False,False,False,,,,,False
68f385e5-55d8-832c-96ce-f2291168dc75,Red Wine Glass Pouring,False,False,False,False,False,False,,,,,False
68f385e5-27bc-832c-99cd-ff94529fd4ba,Finestra liquidità Forge,False,False,False,False,False,False,,,,,False
68f385e5-003c-832c-bb5f-355f5f7acc3f,Deghi entreprise italienne,False,False,False,False,False,False,,,,,False
68f385e4-fe08-832c-ae06-62c1dede5ebc,Vibrazione del Numero 3,False,False,False,False,False,False,,,,,False
68f385e4-e568-832c-a7ff-77fe8f8184d5,Deghi entreprise et promotions,False,False,False,False,False,False,,,,,False
68f385e4-de34-832c-9737-fdbc1b08ac9c,Rimborso immediato richiesta truffa,False,False,False,False,False,False,,,,,False
68f385e4-da30-832c-b167-7b7d3ba166d0,Artemide e simbologie interiori,False,False,False,False,False,False,,,,,False
68f385e4-d738-832c-ab6d-ad734002fe55,Karibu o alce?,False,False,False,False,False,False,,,,,False
68f385e4-aaf8-832c-badf-a394a96907af,Meditazione serale condivisa,False,False,False,False,False,False,,,,,False
68f385e4-7e1c-832c-bb6a-ca24b22c1c4a,3D Model Notre-Dame Guide,False,False,False,False,False,False,,,,,False
68f385e4-41fc-832c-bbed-8ea1c366da6c,Meditazione serale rituale,False,False,False,False,False,False,,,,,False
68f385e3-afe8-832c-ae64-53a3b0a2ca73,Organizzazione lista della spesa,False,False,False,False,False,False,,,,,False
68f385e3-aed4-832c-a7f4-20bd0dfed83c,Impossible landscape concept,False,False,False,False,False,False,,,,,False
68f385e3-ae48-832c-b709-32f41e8a625c,Connessione alla Fonte 1968,False,False,False,False,False,False,,,,,False
68f385e3-adfc-832c-b8b2-ea315e2fcbc0,Inaugurazione negozio numerologia,False,False,False,False,False,False,,,,,False
68f385e3-ac54-832c-a6af-11ec8511ae28,Abstract Art Creation Guide,False,False,False,False,False,False,,,,,False
68f385e3-1fb4-832c-b67a-5ba4ce389532,Optical Illusion Creation Request,False,False,False,False,False,False,,,,,False
68f385e2-cbcc-832c-bc7b-569f4341c83d,Celebrity Look-Alike Comparison,False,False,False,False,False,False,,,,,False
68f385e2-c07c-832c-8e49-5cbf77d4eb10,How LLMs Work,False,False,False,False,False,False,,,,,False
68f385e2-beb0-832c-925d-23afd01e9917,Pro Photo Timing Tips,False,False,False,False,False,False,,,,,False
68f385e2-a184-832c-bd07-5a85ba041898,Chien explorant le paradis,False,False,False,False,False,False,,,,,False
68f385e2-9778-832c-9c9f-ce3e6b5ff22c,Immaginazione attiva quotidiana,False,False,False,False,False,False,,,,,False
68f385e2-72fc-832c-b741-eba8a9127078,Cannabis e glaucoma,False,False,False,False,False,False,,,,,False
68f385e2-62f8-832c-94ac-a8b0eb206a69,Seminario Persefone Organizzazione,False,False,False,False,False,False,,,,,False
68f385e2-448c-832c-96c0-d53fd0fe777a,Correzione testo richiesta,False,False,False,False,False,False,,,,,False
68f385e2-133c-832c-ad7a-f3e1a686854f,Accordo Taormina Castelmola,False,False,False,False,False,False,,,,,False
68f385e2-0d74-832c-8a90-d2f154a3ffc0,Meditazioni e Rinascita Anima,False,False,False,False,False,False,,,,,False
68f385e1-bc44-832c-b477-ffa06d850151,Dove trovare video scaricati,False,False,False,False,False,False,,,,,False
68f385e1-bbb0-832c-b2bd-7aa21f645980,Cambio Paese iTunes,False,False,False,False,False,False,,,,,False
68f385e1-8ad0-832c-8589-914fa6de0827,Acqua raggia in francese,False,False,False,False,False,False,,,,,False
68f385e1-8800-832c-bb11-bc641f0b9749,Meditazione Immaginale Ade,False,False,False,False,False,False,,,,,False
68f385e1-61f8-832c-9a80-29201638fe2e,Primavera Persefone e Meditazione,False,False,False,False,False,False,,,,,False
68f385e1-6180-832c-81a8-a9b48c9dd204,Sogno e connessione animica,False,False,False,False,False,False,,,,,False
68f385e1-6138-832c-95fc-4112497b4c72,Equinozio e Invito Sicilia,False,False,False,False,False,False,,,,,False
68f385e1-21cc-832c-833c-bd25a2fe1a4d,Résumé passionné de Perséphone,False,False,False,False,False,False,,,,,False
68f385e1-0b08-832c-9758-34bb2a7c6471,Site reconstruction reflection,False,False,False,False,False,False,,,,,False
68f385e0-b890-832c-af8d-53f067bb3b9b,Spirale di Vita e Sfide,False,False,False,False,False,False,,,,,False
68f385e0-b828-832c-84f6-458dc998c326,Seminari Dioniso Arianna,False,False,False,False,False,False,,,,,False
68f385e0-78a8-832c-b976-bff04876d360,ManoMano plateforme en ligne,False,False,False,False,False,False,,,,,False
68f385e0-7388-832c-9f66-4465795ca5ad,Meteo Sicilia oggi,False,False,False,False,False,False,,,,,False
68f385e0-5e84-832c-b414-504877213440,Fruit du merisier,False,False,False,False,False,False,,,,,False
68f385e0-5cd8-832c-afd3-96e1848e9f36,Numérologie créative ressources,False,False,False,False,False,False,,,,,False
68f385e0-4024-832c-aece-833758f21099,Unfreeze bread in microwave,False,False,False,False,False,False,,,,,False
68f385e0-3074-832c-a0b3-cb0d0bad6cd6,Numerologia Luminosa e Sfide,False,False,False,False,False,False,,,,,False
68f385df-add0-832c-8672-1bbfbf66b330,Metodo numerologico errato,False,False,False,False,False,False,,,,,False
68f385df-abe8-832c-a563-ea69eaeee694,Calcolo delle sfide,False,False,False,False,False,False,,,,,False
68f385df-45b0-832c-bfc7-30f22c79c846,Infection herpès pouce traitement,False,False,False,False,False,False,,,,,False
68f385df-1f0c-832c-906b-67cb2f438c19,Vibrazione del Due Sciamanica,False,False,False,False,False,False,,,,,False
68f385df-1dc8-832c-ae3d-8816330e3776,Rituale d'Iniziazione del 3,False,False,False,False,False,False,,,,,False
68f385de-f244-832c-b63c-1f19a8eb220c,Nuove chat e continuità,False,False,False,False,False,False,,,,,False
68f385de-cf88-832c-aa71-b1f3af0d5178,Nuova struttura seminario,False,False,False,False,False,False,,,,,False
68f385de-ccb8-832c-8252-11e76d91b6e5,Estrazione domande modulo,False,False,False,False,False,False,,,,,False
68f385de-3ebc-832c-aaed-f2fbb78ea2a0,MC vibrazione 3 coerenza,False,False,False,False,False,False,,,,,False
68f385de-36c8-832c-8d59-a96d3b0965bb,Meditazione amore e ostacoli,False,False,False,False,False,False,,,,,False
68f385de-34cc-832c-b976-102d25a4938b,YouTube Music Service,False,False,False,False,False,False,,,,,False
68f385de-3448-832c-b527-f1b9c904c44a,Can you hear me,False,False,False,False,False,False,,,,,False
68f385dd-a850-832c-9452-88582fd6f802,Sorgo en bref,False,False,False,False,False,False,,,,,False
68f385dd-a62c-832c-b82f-ac71d4833b42,Alessandra Numeyoga,False,False,False,False,False,False,,,,,False
68f385dd-a55c-832c-ab11-b0c67b405be2,Spirali di Vita Numerologia,False,False,False,False,False,False,,,,,False
68f385dd-91c0-832c-8465-146a475a0163,Immagini Michael Williams,False,False,False,False,False,False,,,,,False
68f385dd-900c-832c-ac7f-8d8fed693fa0,Animal identifié Scutigère véloce,False,False,False,False,False,False,,,,,False
68f385dd-8c08-832c-8949-c8dd0db56de9,Achat La Numérologie Kindle,False,False,False,False,False,False,,,,,False
68f385dd-353c-832c-a86f-bb9cafcfb943,Benessere nel malessere,False,False,False,False,False,False,,,,,False
68f385dd-0798-832c-b149-07e290c09a1c,Abundance Society Transformation,False,False,False,False,False,False,,,,,False
68f385dc-0820-832c-ae43-9f14a66ffd63,YouTube Music Overview,False,False,False,False,False,False,,,,,False
68f385db-ffac-832c-a5af-8df4120e8584,Podcast su Jean Klein,False,False,False,False,False,False,,,,,False
68f385db-f654-832c-af34-90b14f2d49f3,Displasia anale e rischi,False,False,False,False,False,False,,,,,False
68f385db-ee78-832c-9d9c-32bbb485a1f5,Gioco dell'Amnesia e Tema Natale,False,False,False,False,False,False,,,,,False
68f385db-e998-832c-b084-69fd4d41aa7d,Naropa o Aurobindo,False,False,False,False,False,False,,,,,False
68f385db-dd4c-832c-bffc-7040e54934a1,Programme Leaply avis sécurité,False,False,False,False,False,False,,,,,False
68f385db-c6a8-832c-a8ff-64d33d28bfb4,Dormire e benessere emotivo,False,False,False,False,False,False,,,,,False
68f385db-1a70-832c-a967-03e8413c5cf0,GOOG Stock Information,False,False,False,False,False,False,,,,,False
68f385db-13c8-832c-8302-168a0177900d,QwdqwDQw Context Overview,False,False,False,False,False,False,,,,,False
68f385da-e4f0-832c-b634-e906c4bd39c5,94.5 3WS Radio,False,False,False,False,False,False,,,,,False
68f385da-e4b0-832c-af43-4e43a4550954,Centro Bambù Palermo,False,False,False,False,False,False,,,,,False
68f385da-e468-832c-9e70-b0dbffcf50f5,Sécurité sociale à l'étranger,False,False,False,False,False,False,,,,,False
68f385da-af74-832c-bc92-2400d21fdb9a,PDF Annunciati e Dettagli,False,False,False,False,False,False,,,,,False
68f385da-855c-832c-b562-56de206a1544,Piano di vita tradotto,False,False,False,False,False,False,,,,,False
68f385d9-6f48-832c-b0ba-276168721541,Paiement et réflexions stage,False,False,False,False,False,False,,,,,False
68f385d9-6ad0-832c-836e-3b2a5db38aaa,Primo modulo corso,False,False,False,False,False,False,,,,,False
68f385d9-4a30-832c-b61d-cce500877513,Riorganizzazione Modulo Numerologia 2,False,False,False,False,False,False,,,,,False
68f385d9-481c-832c-9d47-48f77645d9ca,Calcolo Sfide Numerologiche,False,False,False,False,False,False,,,,,False
68f385d9-47a8-832c-bb50-439b79eefe80,Piano per domani,False,False,False,False,False,False,,,,,False
68f385d9-455c-832c-bcd3-d3c802b02154,YouTube Music Overview,False,False,False,False,False,False,,,,,False
68f385d9-4258-832c-bf04-383888e6211e,Memoria degli spiriti,False,False,False,False,False,False,,,,,False
68f385d9-0d58-832c-9dc7-9773a101339d,Disfunzione corpo e numerologia,False,False,False,False,False,False,,,,,False
68f385d8-ead8-832c-a113-ba215a9cbab5,Meditazione Ho’oponopono Liberazione,False,False,False,False,False,False,,,,,False
68f385d8-de7c-832c-ba83-84ca9f2fc056,Portale 222 Ho’oponopono,False,False,False,False,False,False,,,,,False
68f385d8-5dc8-832c-9a1a-7d62872d5da6,Swisscare Overview,False,False,False,False,False,False,,,,,False
68f385d8-3f40-832c-a845-7198d1b02f86,Nahrin Entités Diverses,False,False,False,False,False,False,,,,,False
68f385d8-2fa0-832c-b7a9-2f75ebc96aa7,Intimissimi Brand Overview,False,False,False,False,False,False,,,,,False
68f385d8-2c44-832c-b206-cb82ce0d56fd,Colposcopia anale Brest,False,False,False,False,False,False,,,,,False
68f385d8-2188-832c-9d03-b0a36f1a0887,Casa popolare e contante,False,False,False,False,False,False,,,,,False
68f385d8-1af0-832c-a09e-84911686ca82,Gudrun Sjödén Design,False,False,False,False,False,False,,,,,False
68f385d8-0d6c-832c-9cf7-83aae82159ff,Gudrun Sjödén créatrice mode,False,False,False,False,False,False,,,,,False
68f385d8-0b9c-832c-b92d-493e0b6f756a,Ichi meaning and usage,False,False,False,False,False,False,,,,,False
68f385d8-032c-832c-a0f9-eae94f39de53,Elena Mirò Fashion Brand,False,False,False,False,False,False,,,,,False
68f385d7-fcec-832c-83cd-f279f79b7140,Ameli site et services,False,False,False,False,False,False,,,,,False
68f385d7-8418-832c-a899-72d20854295d,Frase percorso iniziatico,False,False,False,False,False,False,,,,,False
68f385d7-6b84-832c-91f3-d0690fcc8442,Calendario Family WhatsApp,False,False,False,False,False,False,,,,,False
68f385d7-5f50-832c-8e00-8f03d5fccf79,Gudrun Sjödén Design Overview,False,False,False,False,False,False,,,,,False
68f385d7-478c-832c-95b0-b2092cb2d37d,Le Temps des Cerises,False,False,False,False,False,False,,,,,False
68f385d7-43fc-832c-912f-8ded23afdad4,Le Temps des cerises,False,False,False,False,False,False,,,,,False
68f385d7-2228-832c-a890-124662fd54d6,Mutandine significato e uso,False,False,False,False,False,False,,,,,False
68f385d7-205c-832c-8694-49b2be64af0a,Frequenza lavaggio Maltese,False,False,False,False,False,False,,,,,False
68f385d7-1e8c-832c-bedd-debbfe960b0c,Gudrun Name Overview,False,False,False,False,False,False,,,,,False
68f385d7-01d0-832c-a793-2db2ad0c8dd7,Numerologia Sciamanica Approfondimento,False,False,False,False,False,False,,,,,False
68f385d6-fdac-832c-bc15-f85dc1014c11,Confirmation rendez-vous 11 mars,False,False,False,False,False,False,,,,,False
68f385d6-a324-832c-85ad-425fdf4eddd2,Notizie dal futuro,False,False,False,False,False,False,,,,,False
68f385d6-63a0-832c-b114-df0a1fd2dbba,Plasma e coscienza cosmica,False,False,False,False,False,False,,,,,False
68f385d6-5bfc-832c-8122-0e1291bcb2af,Assicurazione casa Active Protezione,False,False,False,False,False,False,,,,,False
68f385d6-4ee0-832c-a00d-13f242143f33,Live Notizie dal Futuro,False,False,False,False,False,False,,,,,False
68f385d6-4a6c-832c-b094-1f78db940716,You TV Series Overview,False,False,False,False,False,False,,,,,False
68f385d6-3cb0-832c-b5f1-0a9261bcaa26,Abbreviation Meaning Explanation,False,False,False,False,False,False,,,,,False
68f385d6-39f0-832c-ae07-badab371335e,Skype Features and Updates,False,False,False,False,False,False,,,,,False
68f385d6-2da8-832c-a9d1-ab9a0820276a,Valore numerico Alessandra,False,False,False,False,False,False,,,,,False
68f385d6-2a50-832c-9ff7-72c6ec71294a,Comparar sitios web,False,False,False,False,False,False,,,,,False
68f385d6-1a5c-832c-9ccc-6384d8fc53a1,Transavia compagnie aérienne,False,False,False,False,False,False,,,,,False
68f385d5-8474-832c-a90f-65a7da599fc9,Vols Catane Paris Air France,False,False,False,False,False,False,,,,,False
68f385d5-81cc-832c-87fb-cf13f4241afb,Risveglio interiore 2025,False,False,False,False,False,False,,,,,False
68f385d5-5f50-832c-87a2-9589f756d798,Global Transition Platform Creation,False,False,False,False,False,False,,,,,False
68f385d5-303c-832c-af28-536dcf91b799,Vols directs Air France,False,False,False,False,False,False,,,,,False
68f385d5-2b3c-832c-b92d-d4a8c6fd61bc,Titoli per presentazione numerologia,False,False,False,False,False,False,,,,,False
68f385d5-2ac0-832c-8f00-ab67a62319b5,Numerologia Sciamanica e Numeri,False,False,False,False,False,False,,,,,False
68f385d5-2880-832c-b3b7-f976c1f124f3,Valori vocali numerologici,False,False,False,False,False,False,,,,,False
68f385d5-0f54-832c-827b-e3031225f03c,Meditazione con mantra e mudra,False,False,False,False,False,False,,,,,False
68f385d4-ae58-832c-9243-de96e88461f6,Memoria conversazioni passate,False,False,False,False,False,False,,,,,False
68f385d4-85d8-832c-be97-43f6c5f9011a,Résumé AQUAFIRE® BIFIRE,False,False,False,False,False,False,,,,,False
68f385d4-3508-832c-88d5-9b3c957a658c,Strategia di Engagement WhatsApp,False,False,False,False,False,False,,,,,False
68f385d4-2cc8-832c-9fba-f54c222fc463,Meditazione Ho'oponopono Immaginale,False,False,False,False,False,False,,,,,False
68f385d4-17f8-832c-a3a9-beb136e0c436,Concerto Chiara 2025,False,False,False,False,False,False,,,,,False
68f385d4-1324-832c-8f36-f5d494db4ea9,Età Iva Zanicchi,False,False,False,False,False,False,,,,,False
68f385d4-0734-832c-b179-da7922998354,Eventi gratuiti strategia,False,False,False,False,False,False,,,,,False
68f385d4-06e4-832c-8a5d-ff8dc06615f2,Meditazioni Oponopono e Numerologia,False,False,False,False,False,False,,,,,False
68f385d4-04d4-832c-a1cb-838c3f00f092,Broccolo significato e varietà,False,False,False,False,False,False,,,,,False
68f385d3-a918-832c-8c7a-10ad17cfb4ce,Traduzione insalata foglia quercia,False,False,False,False,False,False,,,,,False
68f385d3-a6f4-832c-bb26-200fe3687a0a,Supermarché Decò Taormina,False,False,False,False,False,False,,,,,False
68f385d2-f804-832c-852b-775b697e3e58,Promo Ambasciatrici Risveglio,False,False,False,False,False,False,,,,,False
68f385d2-f760-832c-b438-ff4dade14440,Promozione San Valentino e PDF,False,False,False,False,False,False,,,,,False
68f385d2-f708-832c-851b-4ee523dedc58,Tariffe Risveglio Numerologico,False,False,False,False,False,False,,,,,False
68f385d2-f6b8-832c-af20-64ac7c38f54f,Prima revisione auto Francia,False,False,False,False,False,False,,,,,False
68f385d2-d288-832c-af8d-ffdae13de23e,Nouvelles et félicitations professionnelles,False,False,False,False,False,False,,,,,False
68f385d2-aa08-832c-88af-23d3a76c4869,Revisione del testo narrativo,False,False,False,False,False,False,,,,,False
68f385d2-4988-832c-aebf-a404ff30b4a0,Banchetto Archetipi Pizza,False,False,False,False,False,False,,,,,False
68f385d2-1f40-832c-a7ea-a5966609e653,Ryanair Recent Developments,False,False,False,False,False,False,,,,,False
68f385d2-1ccc-832c-9c2f-6e80657bd84f,Image description request,False,False,False,False,False,False,,,,,False
68f385d0-f6cc-832c-974d-fb9cd3d1d70d,Catania Rennes viaggio 6 marzo,False,False,False,False,False,False,,,,,False
68f385d0-e3fc-832c-baab-89c8be08f40f,Omio Travel Platform,False,False,False,False,False,False,,,,,False
68f385d0-e0f0-832c-9e91-aa05084656b1,Transavia compagnie aérienne,False,False,False,False,False,False,,,,,False
68f385d0-dde8-832c-8084-dfa4b78ba979,Energia di Pace,False,False,False,False,False,False,,,,,False
68f385d0-d08c-832c-b143-301a6eb660e8,Recupero seminario archetipi,False,False,False,False,False,False,,,,,False
68f385d0-b734-832c-acf9-b56c975276f5,pCloud Cloud Storage Features,False,False,False,False,False,False,,,,,False
68f385d0-7ec0-832c-8d31-9eeebc9c35f6,TransferNow Service Overview,False,False,False,False,False,False,,,,,False
68f385d0-7d1c-832c-b953-e892701bd07e,pCloud Features and Updates,False,False,False,False,False,False,,,,,False
68f385d0-544c-832c-8b75-0c5dfd03dd97,Contact EDF à l'étranger,False,False,False,False,False,False,,,,,False
68f385d0-1444-832c-bb69-35a3362f70f4,Legno Kotò Caratteristiche Usos,False,False,False,False,False,False,,,,,False
68f385cf-f17c-832c-8320-6cf493c2dd4d,Koto Instrument Overview,False,False,False,False,False,False,,,,,False
68f385cf-e5d0-832c-bfec-4d9d07df8f5a,San Martino poesia analisi,False,False,False,False,False,False,,,,,False
68f385cf-c008-832c-b394-cda43d343d6a,Mito di Arianna Saudino,False,False,False,False,False,False,,,,,False
68f385cf-bfb8-832c-9d2b-48e169d5d72e,Banchetto archetipi Arianna,False,False,False,False,False,False,,,,,False
68f385cf-b7fc-832c-b64a-246632cddd82,Accordo manutenzione addolcitore,False,False,False,False,False,False,,,,,False
68f385cf-623c-832c-9cda-d2125301d8c6,2025 Année de transformation,False,False,False,False,False,False,,,,,False
68f385cf-5a30-832c-9730-06211b2037bc,Riorganizzazione tariffe 2025,False,False,False,False,False,False,,,,,False
68f385cf-56f4-832c-9d4e-08c27a0bdb7a,Promo estesa e proposta,False,False,False,False,False,False,,,,,False
68f385cf-3b9c-832c-af20-ab6c8081748e,Banchetto Archetipi Annuncio,False,False,False,False,False,False,,,,,False
68f385cf-305c-832c-9675-a2a524014f70,Meditazione elemento Terra,False,False,False,False,False,False,,,,,False
68f385cf-0100-832c-a956-2f74816d964f,Meditazione Shinrin-Yoku Terra,False,False,False,False,False,False,,,,,False
68f385cf-0048-832c-9b08-2a84f29c3300,Scelta d'Amore Sciamanica,False,False,False,False,False,False,,,,,False
68f385ce-d8d8-832c-aabd-77365cf97c2e,TransferNow File Transfer Service,False,False,False,False,False,False,,,,,False
68f385ce-cc74-832c-98b2-18d602b9f463,Numeyoga Features Overview,False,False,False,False,False,False,,,,,False
68f385ce-6f40-832c-ac37-f6d356de9381,Voli per Brest febbraio,False,False,False,False,False,False,,,,,False
68f385ce-6688-832c-86f5-9b1e08d4a358,TransferNow Service Overview,False,False,False,False,False,False,,,,,False
68f385ce-5bbc-832c-9a7b-de55595d975f,Acqua Lete caratteristiche e storia,False,False,False,False,False,False,,,,,False
68f385ce-480c-832c-b0b8-13bffa33e7b7,Invio materiale seminario,False,False,False,False,False,False,,,,,False
68f385ce-2090-832c-8e3b-9ecb2409b390,Uffici Poste Italiane Taormina,False,False,False,False,False,False,,,,,False
68f385ce-1f6c-832c-87cd-af41d96bd41f,Enterosgel quando assumerlo,False,False,False,False,False,False,,,,,False
68f385cd-9b90-832c-9f58-66f90fa4df07,Contratto domestico costi netto,False,False,False,False,False,False,,,,,False
68f385cd-5e40-832c-a268-1708b1590146,Pagamento e Dettagli Incontro,False,False,False,False,False,False,,,,,False
68f385cd-3948-832c-8daf-29c4e8899462,Riscrittura immaginale del testo,False,False,False,False,False,False,,,,,False
68f385cd-35cc-832c-97d3-cc77ecd61da2,Meditazione Ottava Connessione,False,False,False,False,False,False,,,,,False
68f385cd-3340-832c-bfeb-6a4d2447fd34,Dioniso nelle opere di SCW,False,False,False,False,False,False,,,,,False
68f385cd-0ee0-832c-9d07-5224aef041d8,Libera disciplina e crescita,False,False,False,False,False,False,,,,,False
68f385cd-0918-832c-815f-f949588b6c68,Dioniso e Kundalini,False,False,False,False,False,False,,,,,False
68f385cc-d62c-832c-ab0e-630a17d745f5,Collirio per occhi cani,False,False,False,False,False,False,,,,,False
68f385cc-d30c-832c-a751-c468fd89e9a8,Lavaggio copertura divano Vetsac,False,False,False,False,False,False,,,,,False
68f385cb-fe50-832c-bf5b-bb933cd65a38,Inizio Top Chef Francia,False,False,False,False,False,False,,,,,False
68f385cb-bc88-832c-b4e5-7de541fc214c,Veolia services et présence,False,False,False,False,False,False,,,,,False
68f385cb-ba18-832c-8a9a-1539346c5382,Ora annuncio presidente USA,False,False,False,False,False,False,,,,,False
68f385cb-b7b0-832c-9499-cd03e5a86a33,Vini biologici senza GLS,False,False,False,False,False,False,,,,,False
68f385cb-b410-832c-a043-a6147a2d6ac9,Gestione gruppo WhatsApp,False,False,False,False,False,False,,,,,False
68f385cb-a488-832c-909f-6f5a19262042,Meteo Sicilia,False,False,False,False,False,False,,,,,False
68f385cb-947c-832c-be0a-72c775b1e2e1,Poltrona reclinabile riscaldata senza massaggio,False,False,False,False,False,False,,,,,False
68f385cb-92f4-832c-9a36-2589acc35708,FedEx Recent Developments,False,False,False,False,False,False,,,,,False
68f385cb-7068-832c-8dde-814e216db1a7,MyDHL+ Features,False,False,False,False,False,False,,,,,False
68f385cb-3738-832c-a60e-03d0652594ae,Percorso Iniziatico Numerologia Immaginale,False,False,False,False,False,False,,,,,False
68f385cb-1198-832c-bff5-b52f28dcc9a5,Meditazione medesimezza e confronto,False,False,False,False,False,False,,,,,False
68f385ca-be08-832c-851a-81755fd207d8,Vento forte Sicilia 17 gennaio,False,False,False,False,False,False,,,,,False
68f385ca-bdbc-832c-9984-4589a45cc8a5,Macrolibrarsi e-commerce bio,False,False,False,False,False,False,,,,,False
68f385ca-bd7c-832c-bf34-d11a569ad755,BNL Meanings Explained,False,False,False,False,False,False,,,,,False
68f385ca-bd1c-832c-8731-8ae53f59ce9a,OWI Parola Giorno o Settimana,False,False,False,False,False,False,,,,,False
68f385ca-7300-832c-a597-c61bd6c83755,Numerologia creativa explicada,False,False,False,False,False,False,,,,,False
68f385ca-6f8c-832c-8334-cd210962c400,Numérologie créative expliquée,False,False,False,False,False,False,,,,,False
68f385ca-35ec-832c-9eef-de618be5edce,Incontro sui limiti,False,False,False,False,False,False,,,,,False
68f385ca-0c78-832c-9448-3cc11024c3b8,Contatti Servizio Clienti BNL,False,False,False,False,False,False,,,,,False
